year	month	day	Lat	Lon	Tx	Tn	RR	WSP	RH
1961	4	12	14.2	1.45	36.1	31.1	0	2.3	28.7
1961	4	13	14.2	1.45	40	27.2	0	2.2	16.8
1961	4	14	14.2	1.45	42.2	20	0	1	16.8
1961	4	15	14.2	1.45	41.1	22.8	0	1.9	26.9
1961	4	16	14.2	1.45	41.1	27.2	0	2.2	13.1
1961	4	17	14.2	1.45	42.2	27.8	0	1.6	16.8
1961	4	18	14.2	1.45	40	27.2	0	4.4	7.8
1961	4	19	14.2	1.45	41.1	27.2	0	3.1	8.7
1961	4	20	NA	NA	NA	NA	NA	NA	NA
1961	4	21	NA	NA	NA	NA	NA	NA	NA
1961	4	22	14.2	1.45	37.8	23.9	0	1.7	14.3
1961	4	23	14.2	1.45	37.2	22.8	0	1.9	25.9
1961	4	24	14.2	1.45	41.1	27.2	0	1.2	17.5
1961	4	25	14.2	1.45	38.9	27.2	0	1.4	33.7
1961	4	26	14.2	1.45	40	26.1	0	1.2	29.9
1961	4	27	14.2	1.45	43.9	28.9	0	1	23.9
1961	4	28	14.2	1.45	42.2	26.1	0	2.5	24.9
1961	4	29	14.2	1.45	37.2	27.8	0	3.1	41.9
1961	4	30	14.2	1.45	41.1	26.1	0	3.1	22.5
1961	5	1	14.2	1.45	42.8	22.2	0	1	25.4
1961	5	2	14.2	1.45	42.8	27.8	0	1.8	29.4
1961	5	3	14.2	1.45	42.2	31.1	0	2.9	29.6
1961	5	4	14.2	1.45	41.1	27.8	0	1.7	29.2
1961	5	5	14.2	1.45	38.9	27.8	0	3	36.3
1961	5	6	NA	NA	NA	NA	NA	NA	NA
1961	5	7	NA	NA	NA	NA	NA	NA	NA
1961	5	8	14.2	1.45	41.1	30	0	3.5	21.6
1961	5	9	14.2	1.45	42.8	27.8	0	1.2	32.4
1961	5	10	NA	NA	NA	NA	NA	NA	NA
1961	5	11	14.2	1.45	42.8	28.9	0	2.1	31.2
1961	5	12	14.2	1.45	37.2	27.8	0	3.9	42.6
1961	5	13	NA	NA	NA	NA	NA	NA	NA
1961	5	14	14.2	1.45	38.9	22.8	0	2.3	40.6
1961	5	15	14.2	1.45	40	27.2	0	3.7	31.5
1961	5	16	NA	NA	NA	NA	NA	NA	NA
1961	5	17	14.2	1.45	41.1	28.9	0	3.5	20.9
1961	5	18	14.2	1.45	42.2	28.9	0	2.3	23.5
1961	5	19	14.2	1.45	42.8	27.2	0	1.6	15.9
1961	5	20	14.2	1.45	42.8	27.8	0	1.3	32
1961	5	21	14.2	1.45	41.1	30	0	2.5	29
1961	5	22	14.2	1.45	42.2	28.9	0	2.7	30.1
1961	5	23	NA	NA	NA	NA	NA	NA	NA
1961	5	24	14.2	1.45	42.8	30	0	1.8	34
1961	5	25	14.2	1.45	46.1	28.9	0	2.6	21.1
1961	5	26	NA	NA	NA	NA	NA	NA	NA
1961	5	27	14.2	1.45	40	31.1	0	5.1	40.6
1961	5	28	14.2	1.45	40	27.8	0	2.4	41.9
1961	5	29	14.2	1.45	42.2	28.9	0	4.1	25.1
1961	5	30	14.2	1.45	40	27.8	0	3.3	29.3
1961	5	31	14.2	1.45	43.9	27.2	0	3.3	25.3
1961	6	1	14.2	1.45	42.2	30	0	2.8	33.5
1961	6	2	14.2	1.45	42.2	27.2	0	2.3	29.1
1961	6	3	NA	NA	NA	NA	NA	NA	NA
1961	6	4	14.2	1.45	41.1	27.8	0	2.3	35.5
1961	6	5	14.2	1.45	42.8	30	0	3.1	35.2
1961	6	6	NA	NA	NA	NA	NA	NA	NA
1961	6	7	14.2	1.45	40	31.1	0	4.9	43
1961	6	8	NA	NA	NA	NA	NA	NA	NA
1961	6	9	NA	NA	NA	NA	NA	NA	NA
1961	6	10	14.2	1.45	41.1	27.8	0	3.9	47.5
1961	6	11	14.2	1.45	40	26.1	0	4.3	41.9
1961	6	12	NA	NA	NA	NA	NA	NA	NA
1961	6	13	NA	NA	NA	NA	NA	NA	NA
1961	6	14	NA	NA	NA	NA	NA	NA	NA
1961	6	15	NA	NA	NA	NA	NA	NA	NA
1961	6	16	NA	NA	NA	NA	NA	NA	NA
1961	6	17	NA	NA	NA	NA	NA	NA	NA
1961	6	18	NA	NA	NA	NA	NA	NA	NA
1961	6	19	NA	NA	NA	NA	NA	NA	NA
1961	6	20	NA	NA	NA	NA	NA	NA	NA
1961	6	21	14.2	1.45	35	26.1	0	2.8	54.1
1961	6	22	14.2	1.45	32.2	22.8	0	2.7	65.4
1961	6	23	14.2	1.45	38.9	26.1	0	0.8	53.1
1961	6	24	14.2	1.45	37.2	26.1	0	1	48.3
1961	6	25	14.2	1.45	32.8	25	0	1.6	52.7
1961	6	26	NA	NA	NA	NA	NA	NA	NA
1961	6	27	NA	NA	NA	NA	NA	NA	NA
1961	6	28	NA	NA	NA	NA	NA	NA	NA
1961	6	29	NA	NA	NA	NA	NA	NA	NA
1961	6	30	14.2	1.45	36.1	26.1	0	2.1	46.9
1961	7	1	NA	NA	NA	NA	NA	NA	NA
1961	7	2	14.2	1.45	35	22.8	0	2.1	54.5
1961	7	3	NA	NA	NA	NA	NA	NA	NA
1961	7	4	NA	NA	NA	NA	NA	NA	NA
1961	7	5	NA	NA	NA	NA	NA	NA	NA
1961	7	6	NA	NA	NA	NA	NA	NA	NA
1961	7	7	NA	NA	NA	NA	NA	NA	NA
1961	7	8	14.2	1.45	35	26.1	0	1.3	57.9
1961	7	9	14.2	1.45	30	22.8	0	2.1	71
1961	7	10	14.2	1.45	33.9	30	0	2.3	58.3
1961	7	11	NA	NA	NA	NA	NA	NA	NA
1961	7	12	NA	NA	NA	NA	NA	NA	NA
1961	7	13	NA	NA	NA	NA	NA	NA	NA
1961	7	14	NA	NA	NA	NA	NA	NA	NA
1961	7	15	14.2	1.45	32.8	23.9	0	2.3	62.5
1961	7	16	NA	NA	NA	NA	NA	NA	NA
1961	7	17	NA	NA	NA	NA	NA	NA	NA
1961	7	18	14.2	1.45	32.8	22.8	0	2.1	63.3
1961	7	19	NA	NA	NA	NA	NA	NA	NA
1961	7	20	14.2	1.45	32.2	25	0	3.9	58.4
1961	7	21	NA	NA	NA	NA	NA	NA	NA
1961	7	22	NA	NA	NA	NA	NA	NA	NA
1961	7	23	14.2	1.45	32.2	22.8	0	5.2	69
1961	7	24	14.2	1.45	35	25	0	2.7	48.4
1961	7	25	NA	NA	NA	NA	NA	NA	NA
1961	7	26	NA	NA	NA	NA	NA	NA	NA
1961	7	27	NA	NA	NA	NA	NA	NA	NA
1961	7	28	14.2	1.45	30	22.8	0	2.3	76.9
1961	7	29	NA	NA	NA	NA	NA	NA	NA
1961	7	30	NA	NA	NA	NA	NA	NA	NA
1961	7	31	NA	NA	NA	NA	NA	NA	NA
1961	8	1	NA	NA	NA	NA	NA	NA	NA
1961	8	2	NA	NA	NA	NA	NA	NA	NA
1961	8	3	NA	NA	NA	NA	NA	NA	NA
1961	8	4	NA	NA	NA	NA	NA	NA	NA
1961	8	5	NA	NA	NA	NA	NA	NA	NA
1961	8	6	NA	NA	NA	NA	NA	NA	NA
1961	8	7	14.2	1.45	32.2	25	0	4.1	66.4
1961	8	8	14.2	1.45	26.1	23.9	0	2.6	88.1
1961	8	9	14.2	1.45	28.9	22.8	0	2.3	85.1
1961	8	10	14.2	1.45	25	22.8	6.1	1.9	86.5
1961	8	11	NA	NA	NA	NA	NA	NA	NA
1961	8	12	14.2	1.45	30	22.8	NA	3.3	81.5
1961	8	13	14.2	1.45	30	22.8	0	2	72
1961	8	14	14.2	1.45	28.9	23.9	0	6.1	72.8
1961	8	15	14.2	1.45	31.1	22.8	0	2.8	71.6
1961	8	16	14.2	1.45	32.2	28.9	0	4.6	55.9
1961	8	17	14.2	1.45	32.2	27.2	0	1.4	65
1961	8	18	14.2	1.45	35	26.1	0	4.5	65.3
1961	8	19	14.2	1.45	32.2	23.9	0	2.4	68
1961	8	20	NA	NA	NA	NA	NA	NA	NA
1961	8	21	14.2	1.45	32.8	23.9	0	2.1	58.6
1961	8	22	NA	NA	NA	NA	NA	NA	NA
1961	8	23	NA	NA	NA	NA	NA	NA	NA
1961	8	24	NA	NA	NA	NA	NA	NA	NA
1961	8	25	NA	NA	NA	NA	NA	NA	NA
1961	8	26	NA	NA	NA	NA	NA	NA	NA
1961	8	27	NA	NA	NA	NA	NA	NA	NA
1961	8	28	NA	NA	NA	NA	NA	NA	NA
1961	8	29	NA	NA	NA	NA	NA	NA	NA
1961	8	30	NA	NA	NA	NA	NA	NA	NA
1961	8	31	NA	NA	NA	NA	NA	NA	NA
1961	9	1	NA	NA	NA	NA	NA	NA	NA
1961	9	2	NA	NA	NA	NA	NA	NA	NA
1961	9	3	NA	NA	NA	NA	NA	NA	NA
1961	9	4	NA	NA	NA	NA	NA	NA	NA
1961	9	5	NA	NA	NA	NA	NA	NA	NA
1961	9	6	NA	NA	NA	NA	NA	NA	NA
1961	9	7	NA	NA	NA	NA	NA	NA	NA
1961	9	8	14.2	1.45	32.8	22.2	0	0.5	64
1961	9	9	NA	NA	NA	NA	NA	NA	NA
1961	9	10	14.2	1.45	30	22.8	0	3.6	76.8
1961	9	11	NA	NA	NA	NA	NA	NA	NA
1961	9	12	14.2	1.45	32.2	22.8	0	0.5	61.9
1961	9	13	14.2	1.45	33.9	26.1	0	1.8	58.8
1961	9	14	14.2	1.45	32.2	25	0	1.8	70.9
1961	9	15	NA	NA	NA	NA	NA	NA	NA
1961	9	16	14.2	1.45	33.9	22.8	0	4.1	55
1961	9	17	14.2	1.45	33.9	25	0	2.3	60.1
1961	9	18	14.2	1.45	35	23.9	0	1	58.9
1961	9	19	NA	NA	NA	NA	NA	NA	NA
1961	9	20	NA	NA	NA	NA	NA	NA	NA
1961	9	21	14.2	1.45	32.8	22.8	0	1.7	59.6
1961	9	22	14.2	1.45	35	32.8	0	2.1	NA
1961	9	23	14.2	1.45	33.9	23.9	0	1	55.6
1961	9	24	14.2	1.45	36.1	25	0	1.8	57.5
1961	9	25	14.2	1.45	35	22.8	0	1.4	57.2
1961	9	26	14.2	1.45	37.2	22.8	0	1.9	56.3
1961	9	27	14.2	1.45	33.9	23.9	0	2.1	61.1
1961	9	28	NA	NA	NA	NA	NA	NA	NA
1961	9	29	NA	NA	NA	NA	NA	NA	NA
1961	9	30	NA	NA	NA	NA	NA	NA	NA
1961	10	1	NA	NA	NA	NA	NA	NA	NA
1961	10	2	14.2	1.45	36.1	25	0	3.5	49.6
1961	10	3	NA	NA	NA	NA	NA	NA	NA
1961	10	4	NA	NA	NA	NA	NA	NA	NA
1961	10	5	NA	NA	NA	NA	NA	NA	NA
1961	10	6	NA	NA	NA	NA	NA	NA	NA
1961	10	7	NA	NA	NA	NA	NA	NA	NA
1961	10	8	NA	NA	NA	NA	NA	NA	NA
1961	10	9	14.2	1.45	37.8	18.9	0	1.2	23.2
1961	10	10	14.2	1.45	38.9	22.8	0	1.2	27.7
1961	10	11	NA	NA	NA	NA	NA	NA	NA
1961	10	12	NA	NA	NA	NA	NA	NA	NA
1961	10	13	14.2	1.45	37.8	21.1	0	1.6	42
1961	10	14	NA	NA	NA	NA	NA	NA	NA
1961	10	15	14.2	1.45	36.1	23.9	0	3.5	32.7
1961	10	16	NA	NA	NA	NA	NA	NA	NA
1961	10	17	14.2	1.45	37.8	21.1	0	4.8	34.4
1961	10	18	14.2	1.45	37.8	22.2	0	2.9	30.8
1961	10	19	14.2	1.45	38.9	20	0	2.3	23.1
1961	10	20	14.2	1.45	37.8	20	0	2.9	18.5
1961	10	21	14.2	1.45	38.9	20	0	1.5	17.6
1961	10	22	14.2	1.45	37.8	17.2	0	1.3	23.5
1961	10	23	14.2	1.45	37.8	17.8	0	2	23.9
1961	10	24	14.2	1.45	37.8	20	0	3.9	15.5
1961	10	25	NA	NA	NA	NA	NA	NA	NA
1961	10	26	14.2	1.45	37.8	22.2	0	NA	17.7
1961	10	27	14.2	1.45	37.8	18.9	0	1.6	18.6
1961	10	28	NA	NA	NA	NA	NA	NA	NA
1961	10	29	14.2	1.45	37.2	17.8	0	1	26.1
1961	10	30	14.2	1.45	37.8	20	0	0.6	19.2
1961	10	31	14.2	1.45	38.9	15	0	0.1	20.9
1961	11	1	NA	NA	NA	NA	NA	NA	NA
1961	11	2	14.2	1.45	36.1	20	0	2.3	19.1
1961	11	3	14.2	1.45	36.1	30	0	5.6	13.6
1961	11	4	14.2	1.45	35	20	0	3.3	19.1
1961	11	5	14.2	1.45	36.1	30	0	3.1	15.6
1961	11	6	14.2	1.45	35	18.9	0	1.4	20.8
1961	11	7	14.2	1.45	36.1	17.2	0	1	21.8
1961	11	8	NA	NA	NA	NA	NA	NA	NA
1961	11	9	14.2	1.45	36.1	16.1	0	1.6	16.3
1961	11	10	14.2	1.45	36.1	17.8	0	1.3	17.3
1961	11	11	14.2	1.45	37.2	17.2	0	1	20.4
1961	11	12	14.2	1.45	37.2	16.1	0	1.2	21
1961	11	13	14.2	1.45	37.2	15	0	1.3	20.8
1961	11	14	14.2	1.45	37.2	15	0	1.2	21.7
1961	11	15	14.2	1.45	37.2	16.1	0	1	26.2
1961	11	16	14.2	1.45	37.2	17.8	0	1	15.3
1961	11	17	14.2	1.45	37.2	17.8	0	1.3	17.1
1961	11	18	14.2	1.45	37.2	13.9	0	2.3	18.4
1961	11	19	14.2	1.45	35	12.8	0	0.8	29.9
1961	11	20	14.2	1.45	36.1	13.9	0	2.1	15.5
1961	11	21	NA	NA	NA	NA	NA	NA	NA
1961	11	22	14.2	1.45	35	21.1	0	3.1	11.6
1961	11	23	NA	NA	NA	NA	NA	NA	NA
1961	11	24	NA	NA	NA	NA	NA	NA	NA
1961	11	25	14.2	1.45	33.9	18.9	0	2.7	18.9
1961	11	26	14.2	1.45	35	17.2	0	2.7	17.9
1961	11	27	14.2	1.45	33.9	16.1	0	2.5	18.1
1961	11	28	14.2	1.45	35	17.2	0	1.5	16.6
1961	11	29	14.2	1.45	35	17.2	0	2.3	15.2
1961	11	30	NA	NA	NA	NA	NA	NA	NA
1961	12	1	NA	NA	NA	NA	NA	NA	NA
1961	12	2	NA	NA	NA	NA	NA	NA	NA
1961	12	3	NA	NA	NA	NA	NA	NA	NA
1961	12	4	NA	NA	NA	NA	NA	NA	NA
1961	12	5	NA	NA	NA	NA	NA	NA	NA
1961	12	6	NA	NA	NA	NA	NA	NA	NA
1961	12	7	14.2	1.45	31.1	12.2	0	3.1	20
1961	12	8	NA	NA	NA	NA	NA	NA	NA
1961	12	9	NA	NA	NA	NA	NA	NA	NA
1961	12	10	NA	NA	NA	NA	NA	NA	NA
1961	12	11	14.2	1.45	31.1	16.1	0	3.3	NA
1961	12	12	NA	NA	NA	NA	NA	NA	NA
1961	12	13	14.2	1.45	31.1	15	0	3.3	16.2
1961	12	14	NA	NA	NA	NA	NA	NA	NA
1961	12	15	NA	NA	NA	NA	NA	NA	NA
1961	12	16	NA	NA	NA	NA	NA	NA	NA
1961	12	17	NA	NA	NA	NA	NA	NA	NA
1961	12	18	NA	NA	NA	NA	NA	NA	NA
1961	12	19	14.2	1.45	33.9	13.9	0	1.9	25.8
1961	12	20	NA	NA	NA	NA	NA	NA	NA
1961	12	21	NA	NA	NA	NA	NA	NA	NA
1961	12	22	14.2	1.45	30	17.2	0	4.6	12.5
1961	12	23	NA	NA	NA	NA	NA	NA	NA
1961	12	24	NA	NA	NA	NA	NA	NA	NA
1961	12	25	14.2	1.45	30	16.1	0	2.4	9.7
1961	12	26	NA	NA	NA	NA	NA	NA	NA
1961	12	27	14.2	1.45	32.8	15	0	2.3	16.3
1961	12	28	NA	NA	NA	NA	NA	NA	NA
1961	12	29	NA	NA	NA	NA	NA	NA	NA
1961	12	30	14.2	1.45	30	17.2	0	2.8	12.1
1961	12	31	14.2	1.45	32.8	17.2	0	4.9	11.4
1962	1	1	NA	NA	NA	NA	NA	NA	NA
1962	1	2	14.2	1.45	31.1	12.8	0	4.5	13.7
1962	1	3	NA	NA	NA	NA	NA	NA	NA
1962	1	4	NA	NA	NA	NA	NA	NA	NA
1962	1	5	NA	NA	NA	NA	NA	NA	NA
1962	1	6	14.2	1.45	32.2	22.8	0	1.6	10.8
1962	1	7	14.2	1.45	32.8	16.1	0	2.5	14.5
1962	1	8	14.2	1.45	32.8	12.8	0	1.3	16.7
1962	1	9	NA	NA	NA	NA	NA	NA	NA
1962	1	10	NA	NA	NA	NA	NA	NA	NA
1962	1	11	NA	NA	NA	NA	NA	NA	NA
1962	1	12	NA	NA	NA	NA	NA	NA	NA
1962	1	13	NA	NA	NA	NA	NA	NA	NA
1962	1	14	NA	NA	NA	NA	NA	NA	NA
1962	1	15	NA	NA	NA	NA	NA	NA	NA
1962	1	16	NA	NA	NA	NA	NA	NA	NA
1962	1	17	NA	NA	NA	NA	NA	NA	NA
1962	1	18	NA	NA	NA	NA	NA	NA	NA
1962	1	19	NA	NA	NA	NA	NA	NA	NA
1962	1	20	NA	NA	NA	NA	NA	NA	NA
1962	1	21	NA	NA	NA	NA	NA	NA	NA
1962	1	22	14.2	1.45	27.2	17.8	0	4.6	13.8
1962	1	23	14.2	1.45	28.9	15	0	2.1	14
1962	1	24	14.2	1.45	31.1	16.1	0	4.1	12.7
1962	1	25	NA	NA	NA	NA	NA	NA	NA
1962	1	26	NA	NA	NA	NA	NA	NA	NA
1962	1	27	NA	NA	NA	NA	NA	NA	NA
1962	1	28	NA	NA	NA	NA	NA	NA	NA
1962	1	29	NA	NA	NA	NA	NA	NA	NA
1962	1	30	NA	NA	NA	NA	NA	NA	NA
1962	1	31	NA	NA	NA	NA	NA	NA	NA
1962	2	1	14.2	1.45	35	18.9	0	2.1	10.7
1962	2	2	14.2	1.45	33.9	20	0	2.1	13.3
1962	2	3	NA	NA	NA	NA	NA	NA	NA
1962	2	4	NA	NA	NA	NA	NA	NA	NA
1962	2	5	14.2	1.45	28.9	20	0	4.8	10.7
1962	2	6	14.2	1.45	23.9	15	0	3.9	15.5
1962	2	7	14.2	1.45	26.1	13.9	0	4.3	13.6
1962	2	8	14.2	1.45	28.9	12.8	0	3.9	14.9
1962	2	9	NA	NA	NA	NA	NA	NA	NA
1962	2	10	14.2	1.45	32.8	17.8	0	2.7	15.4
1962	2	11	14.2	1.45	33.9	17.8	0	1.8	17.4
1962	2	12	NA	NA	NA	NA	NA	NA	NA
1962	2	13	NA	NA	NA	NA	NA	NA	NA
1962	2	14	14.2	1.45	36.1	21.1	0	5.1	7.6
1962	2	15	NA	NA	NA	NA	NA	NA	NA
1962	2	16	NA	NA	NA	NA	NA	NA	NA
1962	2	17	NA	NA	NA	NA	NA	NA	NA
1962	2	18	NA	NA	NA	NA	NA	NA	NA
1962	2	19	NA	NA	NA	NA	NA	NA	NA
1962	2	20	14.2	1.45	35	20	0	2.6	8.6
1962	2	21	14.2	1.45	36.1	28.9	0	3.1	12.8
1962	2	22	NA	NA	NA	NA	NA	NA	NA
1962	2	23	14.2	1.45	38.9	27.8	0	1	18
1962	2	24	NA	NA	NA	NA	NA	NA	NA
1962	2	25	14.2	1.45	40	17.8	0	2.1	17
1962	2	26	14.2	1.45	40	18.9	0	1.2	11.8
1962	2	27	14.2	1.45	41.1	25	0	1.4	11.9
1962	2	28	NA	NA	NA	NA	NA	NA	NA
1962	3	1	14.2	1.45	40	21.1	0	1.1	22.8
1962	3	2	14.2	1.45	38.9	31.1	0	2.3	15
1962	3	3	14.2	1.45	40	27.8	0	1.8	17.2
1962	3	4	14.2	1.45	40	22.2	0	2.1	13.1
1962	3	5	14.2	1.45	38.9	17.2	0	1.4	16.7
1962	3	6	NA	NA	NA	NA	NA	NA	NA
1962	3	7	14.2	1.45	41.1	32.8	0	4.4	9
1962	3	8	14.2	1.45	41.1	25	0	3.3	14.9
1962	3	9	14.2	1.45	41.1	22.2	0	1.7	13.6
1962	3	10	14.2	1.45	40	18.9	0	1.6	18.6
1962	3	11	14.2	1.45	40	18.9	0	1.6	20.7
1962	3	12	NA	NA	NA	NA	NA	NA	NA
1962	3	13	NA	NA	NA	NA	NA	NA	NA
1962	3	14	NA	NA	NA	NA	NA	NA	NA
1962	3	15	NA	NA	NA	NA	NA	NA	NA
1962	3	16	14.2	1.45	37.2	17.8	0	1.8	12.7
1962	3	17	14.2	1.45	37.2	16.1	0	1	12.9
1962	3	18	14.2	1.45	37.8	17.2	0	2.3	12.5
1962	3	19	14.2	1.45	38.9	17.2	0	1.2	13.5
1962	3	20	NA	NA	NA	NA	NA	NA	NA
1962	3	21	14.2	1.45	37.2	18.9	0	2.3	19
1962	3	22	14.2	1.45	37.2	21.1	0	3.7	19.4
1962	3	23	NA	NA	NA	NA	NA	NA	NA
1962	3	24	14.2	1.45	38.9	20	0	4.1	13.3
1962	3	25	14.2	1.45	38.9	21.1	0	4.4	12.5
1962	3	26	14.2	1.45	38.9	32.8	0	6.7	7.4
1962	3	27	14.2	1.45	37.2	21.1	0	3.9	11.7
1962	3	28	NA	NA	NA	NA	NA	NA	NA
1962	3	29	14.2	1.45	33.9	20	0	2.9	10.4
1962	3	30	14.2	1.45	36.1	27.8	0	4.2	10.4
1962	3	31	14.2	1.45	37.8	22.8	0	4.5	11.1
1962	4	1	NA	NA	NA	NA	NA	NA	NA
1962	4	2	14.2	1.45	41.1	27.2	0	4.9	14.9
1962	4	3	14.2	1.45	40	23.9	0	4.3	21.1
1962	4	4	14.2	1.45	42.8	27.2	0	1.8	18.9
1962	4	5	14.2	1.45	41.1	31.1	0	2.6	16.5
1962	4	6	14.2	1.45	42.8	35	0	2.3	15.7
1962	4	7	14.2	1.45	42.8	27.2	0	1.8	20.6
1962	4	8	14.2	1.45	42.2	30	0	3.2	18.5
1962	4	9	14.2	1.45	40	25	0	2.1	11.6
1962	4	10	14.2	1.45	41.1	22.2	0	3.3	12.7
1962	4	11	14.2	1.45	37.8	22.8	0	5.4	8.8
1962	4	12	14.2	1.45	37.2	22.8	0	3.5	9.7
1962	4	13	NA	NA	NA	NA	NA	NA	NA
1962	4	14	NA	NA	NA	NA	NA	NA	NA
1962	4	15	14.2	1.45	41.1	22.8	0	1.8	25.8
1962	4	16	14.2	1.45	41.1	22.8	0	2.7	23.9
1962	4	17	14.2	1.45	36.1	31.1	0	5.8	33.7
1962	4	18	NA	NA	NA	NA	NA	NA	NA
1962	4	19	NA	NA	NA	NA	NA	NA	NA
1962	4	20	NA	NA	NA	NA	NA	NA	NA
1962	4	21	NA	NA	NA	NA	NA	NA	NA
1962	4	22	NA	NA	NA	NA	NA	NA	NA
1962	4	23	NA	NA	NA	NA	NA	NA	NA
1962	4	24	NA	NA	NA	NA	NA	NA	NA
1962	4	25	14.2	1.45	38.9	28.9	0	3.6	23.6
1962	4	26	14.2	1.45	42.2	27.8	0	3.5	13.6
1962	4	27	14.2	1.45	42.8	26.1	0	2.1	15.7
1962	4	28	14.2	1.45	40	30	0	3.9	45.9
1962	4	29	14.2	1.45	36.1	27.8	0	2.2	39.5
1962	4	30	14.2	1.45	42.2	26.1	0	1.9	28.7
1962	5	1	NA	NA	NA	NA	NA	NA	NA
1962	5	2	14.2	1.45	40	27.2	0	2.1	40.8
1962	5	3	14.2	1.45	42.2	27.8	0	3.6	25.1
1962	5	4	14.2	1.45	42.8	23.9	0	1.2	14
1962	5	5	14.2	1.45	40	27.2	0	3.3	38.8
1962	5	6	14.2	1.45	37.8	32.8	0	3.9	32.1
1962	5	7	14.2	1.45	41.1	25	0	2.5	36.3
1962	5	8	14.2	1.45	42.2	27.2	0	2.1	30.5
1962	5	9	14.2	1.45	40	27.8	0	3.5	36
1962	5	10	14.2	1.45	40	25	0	2.5	35.9
1962	5	11	14.2	1.45	42.2	27.2	0	3.2	22.1
1962	5	12	14.2	1.45	41.1	23.9	0	1.9	30.1
1962	5	13	14.2	1.45	40	26.1	0	2.6	31.6
1962	5	14	14.2	1.45	38.9	27.8	0	2.1	35.7
1962	5	15	14.2	1.45	42.2	32.2	0	2.4	29.5
1962	5	16	14.2	1.45	38.9	30	0	4.3	34.7
1962	5	17	14.2	1.45	41.1	27.8	0	3.6	38.8
1962	5	18	14.2	1.45	42.2	27.8	0	3.1	30.6
1962	5	19	NA	NA	NA	NA	NA	NA	NA
1962	5	20	14.2	1.45	40	28.9	0	1.8	38.3
1962	5	21	NA	NA	NA	NA	NA	NA	NA
1962	5	22	NA	NA	NA	NA	NA	NA	NA
1962	5	23	NA	NA	NA	NA	NA	NA	NA
1962	5	24	14.2	1.45	41.1	35	0	3.1	29.2
1962	5	25	14.2	1.45	38.9	27.8	0	5.1	40.8
1962	5	26	14.2	1.45	42.2	28.9	0	3.3	35.6
1962	5	27	14.2	1.45	41.1	27.2	0	1.7	38.4
1962	5	28	14.2	1.45	41.1	27.8	0	2.1	41.2
1962	5	29	14.2	1.45	40	32.8	0	3.6	35.4
1962	5	30	14.2	1.45	38.9	27.8	0	2.5	36.8
1962	5	31	14.2	1.45	41.1	30	0	4.1	38.6
1962	6	1	14.2	1.45	41.1	25	0	2.1	42.8
1962	6	2	14.2	1.45	41.1	28.9	0	2.1	34.2
1962	6	3	14.2	1.45	40	30	0	4.9	40.2
1962	6	4	14.2	1.45	37.2	26.1	NA	7.6	51.1
1962	6	5	14.2	1.45	35	23.9	0	2.9	48.7
1962	6	6	14.2	1.45	37.8	27.2	0	0.8	41.8
1962	6	7	NA	NA	NA	NA	NA	NA	NA
1962	6	8	14.2	1.45	37.2	31.1	0	4.9	42.2
1962	6	9	14.2	1.45	37.2	31.1	0	2.6	41.2
1962	6	10	NA	NA	NA	NA	NA	NA	NA
1962	6	11	NA	NA	NA	NA	NA	NA	NA
1962	6	12	14.2	1.45	40	28.9	0	2.1	33.6
1962	6	13	14.2	1.45	32.2	23.9	0	4.2	61.2
1962	6	14	14.2	1.45	36.1	23.9	0	2.2	53
1962	6	15	14.2	1.45	35	27.8	0	1.3	55.8
1962	6	16	14.2	1.45	37.2	26.1	0	4.1	45.6
1962	6	17	14.2	1.45	37.2	27.8	0	2.9	50
1962	6	18	14.2	1.45	36.1	25	0	2.3	43.8
1962	6	19	NA	NA	NA	NA	NA	NA	NA
1962	6	20	14.2	1.45	35	25	0	2.4	53.8
1962	6	21	14.2	1.45	38.9	27.2	0	1.9	48
1962	6	22	NA	NA	NA	NA	NA	NA	NA
1962	6	23	NA	NA	NA	NA	NA	NA	NA
1962	6	24	14.2	1.45	38.9	27.8	0	3.3	33.6
1962	6	25	14.2	1.45	40	26.1	0	1.7	37.6
1962	6	26	14.2	1.45	38.9	28.9	0	4.1	34.6
1962	6	27	14.2	1.45	37.8	25	0	4.1	46.7
1962	6	28	14.2	1.45	36.1	27.8	0	3.1	44.6
1962	6	29	14.2	1.45	38.9	23.9	0	2.6	45.5
1962	6	30	NA	NA	NA	NA	NA	NA	NA
1962	7	1	NA	NA	NA	NA	NA	NA	NA
1962	7	2	NA	NA	NA	NA	NA	NA	NA
1962	7	3	14.2	1.45	37.8	30	0	3.1	38.7
1962	7	4	NA	NA	NA	NA	NA	NA	NA
1962	7	5	NA	NA	NA	NA	NA	NA	NA
1962	7	6	NA	NA	NA	NA	NA	NA	NA
1962	7	7	NA	NA	NA	NA	NA	NA	NA
1962	7	8	14.2	1.45	37.2	25	0	3.3	54.1
1962	7	9	NA	NA	NA	NA	NA	NA	NA
1962	7	10	NA	NA	NA	NA	NA	NA	NA
1962	7	11	NA	NA	NA	NA	NA	NA	NA
1962	7	12	NA	NA	NA	NA	NA	NA	NA
1962	7	13	NA	NA	NA	NA	NA	NA	NA
1962	7	14	NA	NA	NA	NA	NA	NA	NA
1962	7	15	14.2	1.45	35	27.8	0	2.8	51.9
1962	7	16	NA	NA	NA	NA	NA	NA	NA
1962	7	17	14.2	1.45	35	27.2	0	5.5	57.5
1962	7	18	14.2	1.45	35	23.9	0	3.6	58.9
